SITE_ID,COUNTS
200511,118
201055,118
201186,118
201801,118
202722,118
204214,118
205610,118
206056,118
206085,118
21695,118
21885,118
22228,118
22319,118
22504,118
23136,118
301470,118
303268,118
305694,118
34647,118
36763,118
38270,118
400657,118
400718,118
400934,118
401302,118
401855,118
401933,118
401939,118
402464,118
4045,118
500901,118
501460,118
501861,118
50323,118
5125,118
51739,118
51754,118
53217,118
54467,118
602079,118
9002681,118
9008171,118
9009753,118
9011289,118
9011864,118
9012729,118
9013981,118
9015328,118
9018014,118
9018279,118
9018646,118
9018733,118
9018785,118
9018840,118
9020849,118
9021462,118
9021613,118
9022062,118
9022904,118
9023024,118
9026884,118
9619,118
10000591,117
10143,117
12006,117
130288,117
204912,117
205926,117
301590,117
36218,117
400658,117
402000,117
51775,117
55648,117
8979,117
9017217,117
9636,117
10000228,116
10000558,116
10006218,116
10147,116
101498,116
101790,116
11923,116
130021,116
130308,116
131007,116
131667,116
133088,116
134508,116
135905,116
17173,116
19301,116
201143,116
202395,116
205070,116
205646,116
205987,116
250125,116
26184,116
301294,116
302513,116
303338,116
303787,116
304724,116
3464,116
38517,116
401391,116
402039,116
402486,116
44953,116
501163,116
502129,116
50720,116
51056,116
51058,116
51756,116
54440,116
601195,116
601841,116
601842,116
602696,116
6144,116
6279,116
9001077,116
9001923,116
9007314,116
9007561,116
9007951,116
9010593,116
9011533,116
9012450,116
9016989,116
9017728,116
9017807,116
9018115,116
9018252,116
9018407,116
9018622,116
9019172,116
9020805,116
9020853,116
9020858,116
9020864,116
9022149,116
9022597,116
9023469,116
9026628,116
9026629,116
9026887,116
9028007,116
9341,116
9898,116
9980,116
10012417,115
101272,115
101524,115
101572,115
101721,115
12096,115
130070,115
130087,115
133756,115
13681,115
201077,115
301065,115
301665,115
302389,115
302390,115
302394,115
303053,115
400815,115
401893,115
501872,115
502077,115
50973,115
51613,115
51734,115
54797,115
9001022,115
9004395,115
9012206,115
9019958,115
9913,115
10002890,114
12766,114
130005,114
130906,114
131198,114
133209,114
134750,114
135118,114
135252,114
13995,114
14484,114
198009,114
201210,114
204604,114
206007,114
206008,114
23020,114
26179,114
280138,114
301215,114
301958,114
302799,114
302969,114
303333,114
36780,114
370258,114
400302,114
400831,114
401852,114
401942,114
4944,114
501892,114
50556,114
50692,114
50976,114
51717,114
51794,114
51795,114
53607,114
570436,114
600893,114
602340,114
9001873,114
9003554,114
9004145,114
9004319,114
9007566,114
9007688,114
9008737,114
9009786,114
9011052,114
9011758,114
9012686,114
9017588,114
9020620,114
9020841,114
9020855,114
9026326,114
9026614,114
101589,113
101855,113
11591,113
130108,113
130432,113
131193,113
131656,113
133830,113
134899,113
135065,113
135399,113
201867,113
203407,113
204573,113
205540,113
206014,113
21714,113
300353,113
301001,113
401329,113
4070,113
44002,113
4550,113
460631,113
4631,113
49212,113
501760,113
51004,113
51093,113
5287,113
55363,113
6112,113
700501,113
9001826,113
9003078,113
9018475,113
10000252,112
10003461,112
10007203,112
10007647,112
10008182,112
10008686,112
10010345,112
10017042,112
10020140,112
10020522,112
101007,112
101150,112
11688,112
11842,112
12693,112
130269,112
130392,112
131272,112
13260,112
133065,112
133778,112
134333,112
135602,112
14145,112
14148,112
151438,112
201240,112
201243,112
202350,112
202516,112
202713,112
202829,112
205095,112
205097,112
205808,112
20736,112
21158,112
22340,112
22560,112
22791,112
250285,112
28102,112
303375,112
304253,112
304315,112
305488,112
36533,112
400890,112
401676,112
401768,112
401804,112
401997,112
47128,112
4921,112
501490,112
502046,112
502119,112
50598,112
50797,112
51083,112
51564,112
51735,112
54212,112
570453,112
600948,112
602328,112
602329,112
9001348,112
9001682,112
9001819,112
9007505,112
9007630,112
9008332,112
9009339,112
9011480,112
9012258,112
9012586,112
9014466,112
9015736,112
9017914,112
9018645,112
9020290,112
9022857,112
9022987,112
9024154,112
9026323,112
9027349,112
9028488,112
9028490,112
9949,112
10122,111
101861,111
10341,111
132326,111
133095,111
133895,111
134604,111
202059,111
202731,111
203387,111
205607,111
205922,111
22643,111
23876,111
28463,111
300651,111
300992,111
400698,111
40988,111
500926,111
570425,111
5852,111
601163,111
9001324,111
9177,111
10004574,110
10006727,110
10008288,110
101490,110
101624,110
11543,110
11959,110
131005,110
13219,110
13271,110
133851,110
134502,110
134765,110
135141,110
135469,110
135631,110
135801,110
150844,110
201095,110
201306,110
203430,110
204225,110
205071,110
205353,110
205478,110
22667,110
26421,110
305013,110
305343,110
305475,110
35571,110
36635,110
37701,110
3805,110
401706,110
402337,110
43053,110
461091,110
500749,110
501833,110
502195,110
502225,110
50310,110
50795,110
50984,110
51078,110
5119,110
51751,110
602407,110
9002876,110
9007112,110
9007249,110
9010151,110
9010888,110
9014484,110
9015649,110
9017428,110
9018172,110
9018920,110
9019409,110
9020808,110
9022852,110
9026589,110
9026630,110
101470,109
11616,109
130549,109
130573,109
130831,109
13302,109
134760,109
135448,109
135685,109
135796,109
200792,109
202332,109
202675,109
25923,109
302328,109
302470,109
302777,109
303630,109
304210,109
304689,109
370284,109
401185,109
401344,109
401740,109
502106,109
50540,109
50662,109
50899,109
50904,109
50958,109
51039,109
51044,109
9001329,109
9001546,109
10005986,108
101670,108
102068,108
134405,108
17388,108
18631,108
201239,108
201244,108
201319,108
204802,108
204995,108
205065,108
205473,108
205583,108
23257,108
27316,108
300540,108
301139,108
301339,108
301586,108
301947,108
302233,108
302272,108
302780,108
302894,108
302998,108
303415,108
304896,108
305663,108
305696,108
34595,108
36221,108
403646,108
480804,108
502005,108
502360,108
51650,108
5332,108
5334,108
54103,108
54546,108
570445,108
600447,108
6404,108
7417,108
9001829,108
9002860,108
9007252,108
9007639,108
9008419,108
9008635,108
9012359,108
9014378,108
9019215,108
9019264,108
9019410,108
9019674,108
9019883,108
9022106,108
9022601,108
9022986,108
9024182,108
10003554,107
131270,107
134625,107
134699,107
203348,107
203555,107
203734,107
204473,107
205210,107
23121,107
301559,107
302021,107
303701,107
303933,107
3848,107
400500,107
4256,107
602771,107
6989,107
9003005,107
9004054,107
9007089,107
9009139,107
9009834,107
9027926,107
10001264,106
10004275,106
101316,106
101360,106
101366,106
101737,106
102157,106
12018,106
130006,106
130154,106
130176,106
13040,106
130724,106
130876,106
131099,106
131115,106
131666,106
131726,106
131880,106
132382,106
133002,106
133258,106
133455,106
135828,106
14541,106
14732,106
16661,106
17055,106
198313,106
198320,106
198375,106
201149,106
201286,106
202760,106
203665,106
203821,106
204867,106
205101,106
205416,106
205588,106
205985,106
206082,106
26205,106
300972,106
301246,106
301928,106
301945,106
302558,106
302573,106
305295,106
305532,106
34449,106
400505,106
401264,106
401828,106
401834,106
401853,106
4022,106
402451,106
403661,106
4120,106
4171,106
4535,106
4872,106
501279,106
502230,106
51036,106
5310,106
54345,106
55243,106
55602,106
601836,106
602327,106
8539,106
8612,106
9002293,106
9002600,106
9004283,106
9007354,106
9007797,106
9008254,106
9008333,106
9009739,106
9010878,106
9011698,106
9012000,106
9012510,106
9013404,106
9013589,106
9013719,106
9014036,106
9014742,106
9015349,106
9015350,106
9018107,106
9018282,106
9018658,106
9018659,106
9018722,106
9018882,106
9021016,106
9023032,106
9026631,106
131722,105
135246,105
135417,105
135816,105
16283,105
198352,105
201235,105
201310,105
201864,105
205361,105
23483,105
301189,105
302567,105
305471,105
34876,105
3951,105
401035,105
403462,105
40582,105
50917,105
51718,105
55348,105
570441,105
9010152,105
9023209,105
9027433,105
10006367,104
10008732,104
10009294,104
101405,104
101523,104
131268,104
132165,104
133058,104
133717,104
134364,104
134825,104
135366,104
135783,104
201917,104
202758,104
202772,104
203344,104
203391,104
203860,104
204008,104
204138,104
204221,104
204487,104
205072,104
205087,104
205427,104
23263,104
26913,104
302219,104
302396,104
302517,104
302534,104
400833,104
400894,104
401242,104
401323,104
401601,104
401775,104
402402,104
404350,104
4413,104
501276,104
50636,104
50792,104
51017,104
51783,104
51841,104
601085,104
601573,104
7949,104
9000639,104
9000686,104
9001423,104
9002042,104
9002393,104
9002566,104
9002666,104
9004604,104
9009304,104
9009604,104
9009623,104
9012736,104
9012750,104
9013405,104
9013453,104
9014419,104
9015823,104
9017999,104
9018638,104
9018655,104
9018657,104
9018732,104
9018770,104
9018855,104
9018862,104
9018935,104
9019095,104
9019113,104
9019126,104
9019617,104
9020941,104
9021013,104
9021054,104
9021774,104
9022577,104
9022753,104
9022909,104
9022998,104
9023092,104
9023221,104
9025995,104
9026669,104
9027352,104
9027555,104
101487,103
12105,103
130550,103
130877,103
131085,103
134558,103
198367,103
202833,103
203123,103
206129,103
300895,103
302560,103
305090,103
400854,103
401624,103
401742,103
401896,103
402128,103
42058,103
502044,103
51060,103
51743,103
54551,103
601101,103
7254,103
9001405,103
9002638,103
9009336,103
9014550,103
9016289,103
9995,103
10003238,102
100096,102
101373,102
101841,102
12815,102
130909,102
131017,102
131755,102
131790,102
134377,102
134480,102
134742,102
134932,102
135797,102
14794,102
17880,102
201101,102
201104,102
201841,102
202474,102
204605,102
204908,102
205886,102
23212,102
250322,102
301084,102
301592,102
301676,102
301678,102
302270,102
36785,102
37379,102
400796,102
400829,102
400955,102
401368,102
401708,102
401892,102
402210,102
403700,102
4046,102
460802,102
461309,102
4785,102
502459,102
50756,102
51028,102
51071,102
55435,102
5799,102
601057,102
601083,102
601175,102
6115,102
8166,102
9000559,102
9001937,102
9002669,102
9002927,102
9004501,102
9007805,102
9008466,102
9008881,102
9009816,102
9011353,102
9013274,102
9014248,102
9018251,102
9018656,102
9018664,102
9018883,102
9018948,102
9019258,102
9019668,102
9021223,102
9022364,102
9022465,102
9026828,102
9026863,102
9027742,102
101703,101
11733,101
130594,101
131350,101
135371,101
18981,101
201115,101
204578,101
204582,101
204676,101
206179,101
25931,101
280038,101
301123,101
301437,101
33622,101
38035,101
480713,101
50573,101
50586,101
50689,101
50924,101
51764,101
51824,101
9001065,101
9002683,101
9003163,101
9005684,101
9006800,101
9007452,101
9009302,101
9010815,101
9013353,101
10000492,100
10005703,100
10010003,100
10012423,100
10018913,100
101145,100
101408,100
101450,100
102098,100
12128,100
1234,100
130142,100
130186,100
130373,100
130439,100
130599,100
131098,100
131227,100
134709,100
135353,100
14263,100
152962,100
16353,100
198344,100
201066,100
201124,100
201169,100
201606,100
202363,100
203333,100
204917,100
205007,100
20804,100
21454,100
301214,100
301369,100
301780,100
301944,100
302301,100
302411,100
302790,100
302948,100
303052,100
303154,100
303543,100
304192,100
304727,100
3554,100
400490,100
401188,100
401303,100
401307,100
402034,100
402286,100
403790,100
43481,100
44375,100
4960,100
500284,100
500654,100
501356,100
501860,100
502211,100
50594,100
50940,100
51082,100
51495,100
53747,100
53809,100
54792,100
5960,100
602284,100
602323,100
9002005,100
9002798,100
9009335,100
9010436,100
9011703,100
9011869,100
9014021,100
9014736,100
9015616,100
9015821,100
9015929,100
9018156,100
9018633,100
9018719,100
9019228,100
9019385,100
9020477,100
9020842,100
9021461,100
9021771,100
9022584,100
9022875,100
9027263,100
9027856,100
9028172,100
9314,100
9658,100
100190,99
101368,99
130292,99
130571,99
201770,99
201855,99
203465,99
300995,99
301825,99
303459,99
304319,99
304619,99
32748,99
35672,99
400473,99
401297,99
402209,99
402340,99
402494,99
7362,99
9004029,99
9009768,99
9012132,99
10010315,98
10010968,98
101874,98
101914,98
101941,98
10474,98
12090,98
130009,98
130681,98
130929,98
131728,98
131984,98
133092,98
134046,98
134489,98
134856,98
134858,98
13507,98
135100,98
135700,98
135938,98
16186,98
198335,98
201102,98
201293,98
201738,98
202351,98
203675,98
204580,98
204916,98
205231,98
206041,98
23264,98
26584,98
27315,98
300383,98
300828,98
301664,98
303076,98
304524,98
304618,98
304683,98
304952,98
306136,98
33913,98
3580,98
36260,98
400857,98
400860,98
400922,98
401619,98
401626,98
402297,98
403853,98
404118,98
4230,98
502526,98
5027,98
50617,98
50637,98
50737,98
50915,98
51759,98
570416,98
601832,98
9000627,98
9001073,98
9001832,98
9002391,98
9003958,98
9004194,98
9007484,98
9009914,98
9010446,98
9010520,98
9011980,98
9012030,98
9012031,98
9012575,98
9012911,98
9013718,98
9014680,98
9014874,98
9015102,98
9015734,98
9016170,98
9017902,98
9018026,98
9018281,98
9018531,98
9018647,98
9018818,98
9018916,98
9018924,98
9018934,98
9019488,98
9020211,98
9020227,98
9021042,98
9022856,98
9022859,98
9023405,98
9026685,98
9026746,98
9027452,98
101481,97
101957,97
11028,97
130334,97
130592,97
133096,97
133462,97
134691,97
198044,97
204832,97
205589,97
302855,97
303465,97
303704,97
303928,97
305085,97
401622,97
401842,97
402129,97
50564,97
50632,97
50965,97
53541,97
601338,97
6370,97
9002682,97
9003898,97
9011226,97
9015225,97
9015733,97
9018371,97
9965,97
10000518,96
10005459,96
10005520,96
10006654,96
10007480,96
10009185,96
10016890,96
10017140,96
101108,96
101422,96
101653,96
101693,96
130365,96
130847,96
131310,96
13212,96
132640,96
132649,96
133716,96
135363,96
135798,96
14404,96
15721,96
16129,96
198037,96
202335,96
203916,96
205647,96
205988,96
250283,96
280021,96
300902,96
301038,96
302249,96
303183,96
303366,96
304757,96
305101,96
305200,96
305234,96
35723,96
3649,96
400933,96
401180,96
401680,96
4425,96
500433,96
502013,96
502025,96
502117,96
502403,96
50613,96
50780,96
51703,96
51761,96
51788,96
52919,96
53548,96
53793,96
54787,96
5673,96
570429,96
601152,96
602324,96
602633,96
6987,96
9000384,96
9000896,96
9000967,96
9001864,96
9001964,96
9002246,96
9002578,96
9002745,96
9002830,96
9003098,96
9007548,96
9007613,96
9007798,96
9009007,96
9010556,96
9010990,96
9012814,96
9013144,96
9013315,96
9014335,96
9015731,96
9017415,96
9018652,96
9018926,96
9018933,96
9018950,96
9019067,96
9019372,96
9019678,96
9020863,96
9021450,96
9023359,96
9023634,96
9023653,96
9024791,96
9026207,96
9027351,96
130097,95
130122,95
130707,95
132614,95
135076,95
135263,95
198047,95
198372,95
202492,95
204009,95
205008,95
205957,95
23207,95
27861,95
280241,95
28477,95
300829,95
302006,95
303517,95
304685,95
305656,95
36850,95
403809,95
4476,95
48127,95
500276,95
50694,95
50911,95
55603,95
55714,95
9000562,95
9001586,95
9001795,95
9002648,95
9004173,95
9010309,95
10000251,94
10007535,94
10007652,94
10008607,94
10009383,94
100097,94
10013325,94
10017183,94
101520,94
102116,94
11727,94
12719,94
130300,94
130691,94
131312,94
131690,94
131918,94
132779,94
133755,94
134362,94
134616,94
134644,94
134886,94
135915,94
16148,94
19404,94
198283,94
198392,94
201086,94
201187,94
201256,94
201258,94
202356,94
203654,94
204988,94
205099,94
205330,94
205671,94
205760,94
205798,94
206019,94
22577,94
280236,94
28070,94
300384,94
300726,94
301203,94
301208,94
301218,94
301859,94
302153,94
302467,94
302482,94
305465,94
36275,94
400958,94
401285,94
401744,94
401797,94
401826,94
402014,94
402245,94
4138,94
43438,94
45874,94
500313,94
501041,94
501898,94
502265,94
50914,94
51057,94
51085,94
51779,94
53662,94
5412,94
54621,94
55606,94
570318,94
570427,94
5890,94
600689,94
601126,94
601797,94
602506,94
603118,94
7725,94
9000994,94
9001290,94
9002507,94
9002819,94
9007476,94
9008915,94
9009695,94
9009794,94
9011111,94
9011741,94
9012011,94
9012130,94
9012685,94
9013763,94
9014554,94
9015098,94
9017950,94
9018294,94
9018358,94
9018746,94
9019177,94
9019667,94
9019696,94
9020800,94
9023267,94
9023665,94
9023994,94
9026098,94
9026645,94
9026668,94
9027344,94
9027542,94
9027970,94
9449,94
9957,94
10003202,93
101965,93
11344,93
11693,93
133767,93
135380,93
198353,93
203658,93
203790,93
204682,93
302842,93
303301,93
304296,93
305024,93
306250,93
34848,93
35130,93
401752,93
404233,93
43653,93
501160,93
501618,93
54725,93
8175,93
8630,93
9000536,93
9012791,93
9028031,93
9683,93
10005702,92
10006728,92
10006891,92
10007611,92
10008009,92
10008085,92
10008523,92
10010004,92
101166,92
101647,92
101664,92
101697,92
101765,92
101773,92
101875,92
102045,92
12014,92
12528,92
12615,92
12902,92
130078,92
130634,92
131219,92
132623,92
