site,nei_site,distance
404784,9018291,148
404784,9022766,174
404784,9026611,71
404784,9026898,87
404784,9027615,190
404784,9027890,168
404784,9028229,80
404802,101413,35
404802,101637,132
404802,102207,194
404802,134386,164
404802,135009,197
404802,206052,144
404802,206068,186
404802,300467,146
404802,301382,46
404802,301386,177
404802,301645,151
404802,302643,45
404802,303713,65
404802,303726,170
404802,303861,155
404802,304024,194
404802,304032,142
404802,304035,136
404802,404784,161
404802,44101,175
404802,50488,29
404802,9002988,106
404802,9003380,44
404802,9004238,194
404802,9013748,200
404802,9014605,52
404802,9014989,59
404802,9015666,193
404802,9024212,129
404802,9026611,90
404802,9026898,75
404802,9027615,103
404854,102172,171
404854,135274,130
404854,137479,81
404854,153607,175
404854,300839,176
404854,301403,47
404854,301901,135
404854,302012,87
404854,303799,105
404854,304984,60
404854,306142,17
404854,9004354,92
404854,9016467,195
404854,9016767,112
404854,9016811,34
404854,9017250,117
404854,9021034,158
405026,101805,87
405026,11594,103
405026,130005,120
405026,134822,170
405026,134901,178
405026,135390,168
405026,137452,191
405026,301356,183
405026,301890,147
405026,301893,190
405026,303121,158
405026,303625,78
405026,303711,156
405026,303719,181
405026,303723,161
405026,303999,107
405026,304005,15
405026,304370,172
405026,304562,168
405026,304987,176
405026,305430,174
405026,305720,142
405026,36210,85
405026,37568,116
405026,49115,193
405026,49990,160
405026,49991,99
405026,49993,164
405026,50672,159
405026,51746,125
405026,9008787,141
405026,9012344,167
405026,9012380,180
405026,9013786,190
405026,9014118,200
405026,9014611,121
405026,9017058,164
405026,9017674,200
405026,9021295,86
405026,9022424,157
405026,9022640,132
405026,9023884,150
405026,9024203,128
405026,9024389,166
405129,101373,99
405129,137823,166
405129,140272,116
405129,152562,116
405129,301138,136
405129,301353,110
405129,304000,97
405129,304003,49
405129,305273,165
405129,404315,106
405129,9002473,171
405129,9009845,106
405129,9010185,35
405129,9011011,199
405129,9011576,138
405129,9016697,182
405129,9016708,148
405129,9018584,154
405129,9020995,168
405129,9021525,144
405129,9022576,143
405129,9023487,141
405129,9023838,166
41133,101830,168
41133,134040,62
41133,142260,143
41133,301244,168
41133,304087,42
41133,306194,129
41133,306318,83
41133,306319,47
41133,50201,121
41449,50960,193
41449,570457,147
41450,101407,98
41450,301646,130
41450,301859,158
41450,302637,45
41450,303037,53
41450,303848,153
41450,9023426,196
41660,101385,122
41660,102207,101
41660,11571,62
41660,11600,137
41660,134554,140
41660,134822,150
41660,134941,97
41660,135009,163
41660,206082,82
41660,301356,153
41660,301830,119
41660,303652,46
41660,303711,147
41660,304009,110
41660,304019,110
41660,305765,90
41660,43439,197
41660,44101,154
41660,50669,81
41660,51501,195
41660,51590,59
41660,9002988,188
41660,9004443,104
41660,9009373,165
41660,9012940,104
41660,9015396,135
41660,9017674,100
41660,9022109,132
41660,9024203,174
41660,9024212,177
41667,134039,149
41667,134985,16
41667,301438,57
41667,304962,95
41667,47542,124
41667,9002264,140
41667,9002457,105
41667,9019783,195
41933,10000022,166
41933,101731,175
41933,101732,38
41933,11590,90
41933,11602,182
41933,11603,57
41933,130004,120
41933,131140,105
41933,134360,83
41933,134453,160
41933,134733,49
41933,134909,150
41933,206078,175
41933,301366,146
41933,302473,190
41933,302571,127
41933,303237,119
41933,303677,45
41933,303685,181
41933,303852,96
41933,304062,121
41933,304064,77
41933,304369,56
41933,304993,115
41933,305394,177
41933,403081,198
41933,44126,199
41933,50686,103
41933,51576,114
41933,9011366,20
41933,9015518,107
41933,9015948,178
41933,9016736,170
41933,9016777,91
41933,9020134,45
41933,9022094,139
41933,9024259,177
41933,9026144,121
41933,9026417,92
41982,101370,11
41982,134303,155
41982,134841,144
41982,135011,180
41982,135084,196
41982,135143,171
41982,142445,142
41982,301344,150
41982,303158,162
41982,304365,113
41982,304366,180
41982,43776,180
41982,47311,80
41982,9004163,89
41982,9013019,183
41982,9013618,117
41982,9019257,190
41982,9020994,102
41982,9021309,173
41982,9021374,113
41982,9022122,138
41982,9023256,178
41982,9023347,69
41982,9024000,174
41982,9024393,186
41982,9026103,55
41982,9026551,168
42052,132155,24
42052,300663,145
42052,304075,162
42052,48677,100
42052,50478,75
42052,9002195,144
42052,9003683,65
42392,52924,114
42392,9002483,84
42392,9019242,36
42438,134853,190
42438,141531,142
42462,131377,133
42462,134969,147
42462,304995,72
42462,42955,158
42462,51812,75
42462,9004067,128
42462,9008403,111
42462,9028276,167
42639,304084,63
42639,50649,194
42639,9011498,51
42908,101381,130
42908,131376,100
42908,135040,185
42908,135213,168
42908,198327,67
42908,205432,95
42908,301243,180
42908,301907,123
42908,302854,111
42908,302923,118
42908,304047,148
42908,304060,125
42908,304996,18
42908,305882,186
42908,36267,71
42908,38758,69
42908,461423,47
42908,49630,181
42908,50644,74
42908,9002461,38
42908,9008336,100
42908,9009294,187
42908,9009843,147
42908,9022747,192
42908,9024097,170
42908,9026480,141
42911,101496,158
42911,11588,179
42911,301245,121
42911,301912,177
42911,303678,150
42911,43283,71
42911,43284,89
42911,47295,148
42911,50970,99
42911,51591,92
42911,54798,95
42911,9024278,105
42940,10000842,121
42940,303994,138
42940,304377,181
42940,570478,189
42940,9008461,193
42940,9027900,154
42955,131377,28
42955,134969,23
42955,42462,158
42955,51812,90
42955,9004067,41
42955,9008403,98
42987,101373,181
42987,101636,132
42987,135011,158
42987,135045,50
42987,135390,193
42987,137452,138
42987,140407,50
42987,141170,138
42987,142445,195
42987,142446,142
42987,301138,143
42987,301529,39
42987,301890,184
42987,302516,36
42987,302591,117
42987,303719,155
42987,303992,73
42987,304366,200
42987,304374,135
42987,306014,22
42987,404315,185
42987,47317,123
42987,50682,173
42987,9002498,21
42987,9003040,116
42987,9010344,127
42987,9011518,154
42987,9012380,151
42987,9016697,141
42987,9016785,34
42987,9022771,35
42987,9023879,131
42987,9023880,167
42987,9024389,184
42988,10000022,101
42988,11585,89
42988,11603,145
42988,130004,193
42988,134360,194
42988,134418,95
42988,134453,190
42988,135073,156
42988,301238,108
42988,301366,184
42988,303237,143
42988,303677,161
42988,304062,82
42988,304744,70
42988,304986,22
42988,305394,56
42988,44126,62
42988,49884,114
42988,9011366,182
42988,9011897,83
42988,9015948,198
42988,9016537,169
42988,9016736,31
42988,9020134,189
42988,9026144,130
42988,9026417,114
43050,101386,153
43050,101406,60
43050,11575,116
43050,135009,188
43050,135253,172
43050,135330,174
43050,142163,102
43050,206052,133
43050,300467,127
43050,301383,152
43050,301898,131
43050,303712,98
43050,303846,101
43050,304026,110
43050,304028,180
43050,304032,114
43050,304434,92
43050,404784,176
43050,43051,158
43050,43439,164
43050,47755,111
43050,48875,140
43050,49119,74
43050,50678,85
43050,51575,165
43050,51622,100
43050,51718,127
43050,53115,103
43050,9007285,117
43050,9008249,101
43050,9010789,41
43050,9013748,179
43050,9022766,90
43050,9026191,159
43050,9026611,191
43050,9026898,190
43050,9027615,171
43050,9028229,112
43051,101406,103
43051,11575,114
43051,132242,140
43051,134329,141
43051,134574,149
43051,134906,141
43051,135253,125
43051,141482,162
43051,142163,178
43051,301357,121
43051,301361,149
43051,301898,182
43051,302217,120
43051,302517,151
43051,303712,190
43051,303846,182
43051,304022,199
43051,304026,57
43051,304028,67
43051,304991,189
43051,43050,158
43051,47755,152
43051,48875,179
43051,49119,145
43051,50678,159
43051,51718,152
43051,53115,172
43051,9002487,175
43051,9004388,158
43051,9007285,177
43051,9008249,71
43051,9010789,133
43051,9013096,178
43051,9015484,60
43051,9019968,44
43051,9021535,133
43051,9022766,152
43051,9022769,108
43051,9023328,63
43051,9026146,91
43051,9026191,180
43122,301342,168
43122,302383,155
43122,53484,180
43122,9006988,118
43122,9014172,46
43122,9018116,40
43122,9019257,154
43122,9022492,120
43122,9023483,149
43122,9023671,100
43130,301860,139
43130,303599,200
43130,9021789,96
43270,206180,98
43270,301854,113
43270,302564,39
43270,9003706,59
43270,9013483,65
43270,9014414,58
43270,9014753,25
43270,9019234,188
43270,9026586,178
43283,301245,60
43283,42911,71
43283,43284,43
43283,47295,83
43283,50970,83
43283,51591,81
43283,54798,25
43283,9024278,134
43284,301245,92
43284,42911,89
43284,43283,43
43284,47295,64
43284,50970,127
43284,51591,123
43284,54798,45
43284,9024278,173
43428,136703,121
43428,140966,14
43428,141007,180
43428,153360,127
43428,304077,165
43428,9007910,42
43428,9012994,192
43428,9020107,158
43436,101351,182
43436,11579,95
43436,11599,73
43436,11601,187
43436,134245,31
43436,134449,186
43436,134547,115
43436,134872,160
43436,134923,194
43436,136513,160
43436,301349,150
43436,303710,176
43436,303993,175
43436,303995,100
43436,304002,58
43436,304364,191
43436,304371,103
43436,304982,158
43436,305420,123
43436,50670,94
43436,50671,177
43436,51106,51
43436,53003,74
43436,53382,146
43436,9015168,57
43436,9016459,92
43436,9017597,186
43436,9018845,161
43436,9020126,138
43436,9022638,139
43436,9024210,173
43436,9026297,92
43439,101385,86
43439,101386,61
43439,102207,185
43439,11571,189
43439,11575,139
43439,134822,171
43439,135009,57
43439,142163,75
43439,206052,101
43439,301356,152
43439,303711,200
43439,303712,69
43439,303713,196
43439,304019,97
43439,304434,72
43439,304991,152
43439,41660,197
43439,43050,164
43439,47755,100
43439,50678,97
43439,51622,65
43439,9002988,160
43439,9003380,198
43439,9008249,183
43439,9009373,90
43439,9010789,199
43439,9022109,68
43439,9022424,190
43439,9024212,128
43439,9027615,136
43440,101664,152
43440,134329,156
43440,134663,141
43440,134990,139
43440,135190,191
43440,137824,194
43440,301088,117
43440,301361,157
43440,301896,99
43440,302517,127
43440,303317,171
43440,304022,154
43440,403344,98
43440,50017,167
43440,50151,136
43440,9002487,118
43440,9004030,69
43440,9004237,84
43440,9004388,179
43440,9009803,170
43440,9011369,164
43440,9016977,199
43440,9017039,97
43440,9020794,187
43440,9021535,200
43440,9021706,130
43440,9023356,200
43440,9024221,152
43440,9024242,181
43440,9024274,95
43440,9026553,121
43440,9026935,190
43440,9027333,37
43440,9027341,104
43449,304013,156
43449,9007332,95
43449,9028468,110
43603,102196,182
43603,9028145,114
43776,101370,178
43776,135084,49
43776,139083,172
43776,301344,100
43776,41982,180
43776,47311,122
43776,9002279,149
43776,9004163,130
43776,9013019,137
43776,9014898,169
43776,9016839,150
43776,9020994,181
43776,9021309,127
43776,9021374,200
43776,9022122,195
43776,9023256,181
43776,9024000,115
43776,9024393,93
43814,303981,112
43837,101351,83
43837,11579,197
43837,11581,103
43837,11599,175
43837,134547,127
43837,136513,83
43837,301205,136
43837,301882,78
43837,303991,140
43837,303993,114
43837,303995,141
43837,304371,147
43837,37451,158
43837,49535,149
43837,50670,175
43837,9002469,63
43837,9009844,90
43837,9010899,135
43837,9011095,187
43837,9015093,83
43837,9016706,33
43837,9016864,58
43837,9018845,80
43837,9020126,102
43837,9022638,120
43837,9024210,126
43837,9026315,32
43837,9026991,170
44014,101579,101
44014,130989,71
44014,142063,47
44014,301414,70
44014,301910,117
44014,304059,200
44014,304368,146
44014,403081,143
44014,44085,130
44014,47316,107
44014,50226,134
44014,50970,200
44014,9002483,177
44014,9026308,156
44085,101579,119
44085,101732,174
44085,130989,170
44085,134733,169
44085,134909,153
44085,142063,94
44085,206078,190
44085,301414,71
44085,301910,61
44085,302473,170
44085,303685,127
44085,303852,149
44085,304059,199
44085,304064,174
44085,304368,87
44085,304369,180
44085,304993,108
44085,403081,28
44085,404646,193
44085,44014,130
44085,47316,83
44085,50226,92
44085,9015518,122
44085,9016777,129
44085,9022094,72
44085,9026308,176
44101,101342,94
44101,101385,159
44101,102207,64
44101,11571,94
44101,11600,93
44101,134554,78
44101,134941,125
44101,135009,182
44101,206068,110
44101,301208,180
44101,301382,132
44101,301673,180
44101,301693,197
44101,301830,40
44101,302643,130
44101,303652,114
44101,303713,120
44101,304019,152
44101,304024,81
44101,305765,190
44101,404802,175
44101,41660,154
44101,50669,111
44101,9002988,110
44101,9003154,91
44101,9003380,150
44101,9004443,51
44101,9012940,55
44101,9014605,170
44101,9014989,116
44101,9015396,185
44101,9022109,180
44101,9022245,150
44101,9024212,128
44101,9027615,166
44125,101418,178
44125,101666,156
44125,101731,170
44125,102172,195
44125,11596,165
44125,11597,107
44125,132959,77
44125,134453,198
44125,135237,105
44125,300839,184
44125,301388,63
44125,303676,59
44125,304046,119
44125,304054,166
44125,304056,142
44125,49639,157
44125,9002262,163
44125,9003147,91
44125,9003148,129
44125,9004106,146
44125,9004377,96
44125,9014185,113
44125,9015948,184
44125,9017201,130
44125,9018071,181
44125,9018291,166
44125,9020097,37
44125,9022295,119
44125,9024831,119
44125,9025987,143
44125,9027890,140
44125,9028157,43
44126,10000022,50
44126,11585,35
44126,11603,150
44126,134418,157
44126,301238,170
44126,303237,107
44126,303677,168
44126,304062,84
44126,304064,192
44126,304369,193
44126,304744,11
44126,304986,82
44126,305394,109
44126,41933,199
44126,42988,62
44126,49884,52
44126,9011366,180
44126,9011897,22
44126,9016736,65
44126,9020134,174
44126,9026144,96
44126,9026417,108
441395,300609,117
441395,9026645,136
461334,136681,18
461334,301897,101
461334,302219,20
461334,9021203,133
461334,9022111,130
461334,9023426,125
461334,9028149,105
461423,101381,161
461423,131376,94
461423,135213,122
461423,198327,75
461423,205432,64
461423,301243,146
461423,301907,99
461423,302854,68
461423,302923,87
461423,304047,194
461423,304059,181
461423,304060,103
461423,304996,49
461423,305882,188
461423,36267,117
461423,38758,115
461423,42908,47
461423,49630,144
461423,50644,120
461423,9002461,86
461423,9008334,191
461423,9008336,54
461423,9009843,127
461423,9024097,143
461423,9026308,200
461423,9026480,138
461423,9026833,172
461603,11585,200
46463,304042,60
46463,304594,132
46463,48699,54
46463,48702,22
46463,9021228,102
46517,303498,170
46517,303983,105
46522,303979,58
46522,9021027,177
47028,47029,51
47029,47028,51
47083,304973,100
47083,304978,144
47083,9004227,191
47295,301245,89
47295,304075,153
47295,42911,148
47295,43283,83
47295,43284,64
47295,48677,175
47295,50478,190
47295,50970,151
47295,51591,151
47295,54798,62
47295,9002195,153
47311,101370,85
47311,134841,197
47311,135084,124
47311,135143,151
47311,139083,191
47311,142445,197
47311,301344,70
47311,303989,172
47311,304365,179
47311,404118,183
47311,41982,80
47311,43776,122
47311,9004163,105
47311,9013019,106
47311,9013618,148
47311,9020994,147
47311,9021309,172
47311,9021374,85
47311,9022122,93
47311,9023256,113
47311,9023347,87
47311,9024000,167
47311,9024393,106
47311,9026103,135
47311,9026345,160
47311,9026551,117
47315,101664,71
47315,11572,79
47315,11573,123
47315,134454,135
47315,134663,104
47315,134906,192
47315,134990,66
47315,136668,103
47315,137824,187
47315,199023,46
47315,301088,127
47315,301895,72
47315,301896,144
47315,303721,123
47315,304011,138
47315,304022,119
47315,404057,163
47315,49873,106
47315,50017,61
47315,50151,66
47315,9004237,120
47315,9004388,158
47315,9009803,118
